datetime,price,signal,proposal,proposal_reason,decision,decision_reason,qty,executed,equity,pnl,drawdown
2025-04-01 17:00:00+00:00,1.405,buy,buy,trend_buy,buy,weak_trend_limited_buy,50,False,0.0,0.0,0.0
2025-04-01 17:15:00+00:00,1.395,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 17:30:00+00:00,1.395,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 17:45:00+00:00,1.38,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 18:00:00+00:00,1.395,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 18:15:00+00:00,1.4,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 18:30:00+00:00,1.405,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 18:45:00+00:00,1.4,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 19:00:00+00:00,1.41,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 19:15:00+00:00,1.415,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 19:30:00+00:00,1.4221,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 19:45:00+00:00,1.425,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-01 20:00:00+00:00,1.41,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 13:30:00+00:00,1.36,reduce,hold,no_position,hold,execute_no_position,0,False,0.0,0.0,0.0
2025-04-02 13:45:00+00:00,1.3837,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 14:00:00+00:00,1.4,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 14:15:00+00:00,1.43,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 14:30:00+00:00,1.49,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 14:45:00+00:00,1.5,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 15:00:00+00:00,1.53,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 15:15:00+00:00,1.525,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 15:30:00+00:00,1.5498,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 15:45:00+00:00,1.548,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
2025-04-02 16:00:00+00:00,1.595,hold,hold,default_hold,hold,execute_default_hold,0,False,0.0,0.0,0.0
