date,date,open,high,low,close,volume,session_date,ma20,ma50,ma20_slope,atr_pct,distance_to_high,range_low,range_high,range_position,volume_ratio,gap_pct,price_vs_vwap,symbol_trend_factor,symbol_trend_slope_factor,symbol_volatility_factor,symbol_liquidity_factor,symbol_position_factor,symbol_range_position_factor,symbol_intraday_intent_factor,symbol_trend_strength,symbol_trend_slope,symbol_volatility_state,symbol_position_quality,symbol_range_position,symbol_intraday_intent,symbol_liquidity_quality,symbol_exhaustion_risk,symbol_failure_risk,symbol_reversal_pressure,symbol_state,rs_z_sector,rs_momentum_z_sector,breadth_frac_sector,breadth_momentum_sector,vol_ratio_z_sector,vol_trend_z_sector,sector_relative_strength_factor_sector,sector_breadth_factor_sector,sector_participation_factor_sector,sector_momentun_factor_sector,sector_support_score_sector,sector_breadth_health_sector,sector_momentum_sector,sector_state_sector,spy_trend_z_macro,vix_z_macro,hy_oas_z_macro,macro_trend_factor_macro,macro_volatility_factor_macro,macro_credit_risk_factor_macro,macro_trend_strength_macro,macro_risk_pressure_macro,macro_state_macro,action_signal
2025-01-02 17:00:00+00:00,2025-01-02 17:00:00+00:00,5.615,5.65,5.58,5.605,168756.0,2025-01-02,5.5536900000000005,,0.03049999999999997,,,,,,0.4797857459656784,-0.0008719016352604364,0.014921085823823932,-0.39999999999999997,1.0,,0.4797857459656784,,,0.007024592094281748,-0.39999999999999997,1.0,,,,0.007024592094281748,0.4797857459656784,,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 17:15:00+00:00,2025-01-02 17:15:00+00:00,5.6,5.655,5.5905,5.65,195815.0,2025-01-02,5.56844,,0.014749999999999375,,,,,,0.6193319887035921,-0.0008920606601250278,0.022041658855485476,-0.39999999999999997,1.0,,0.6193319887035921,,,0.010574799097680224,-0.39999999999999997,1.0,,,,0.010574799097680224,0.6193319887035921,,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 17:30:00+00:00,2025-01-02 17:30:00+00:00,5.6406,5.645,5.6,5.605,209833.0,2025-01-02,5.57544,,0.007000000000000561,,,,,,0.7423683060708606,-0.0016637168141593445,0.013063450569453327,-0.39999999999999997,1.0,,0.7423683060708606,,,0.005699866877646991,-0.39999999999999997,1.0,,,,0.005699866877646991,0.7423683060708606,,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 17:45:00+00:00,2025-01-02 17:45:00+00:00,5.6009,5.635,5.58,5.605,241770.0,2025-01-02,5.58799,,0.012549999999999173,,,,,,0.9390008692079023,-0.0007314897413024468,0.012303338609200439,-0.39999999999999997,1.0,,0.9390008692079023,,,0.005785924433948996,-0.39999999999999997,1.0,,,,0.005785924433948996,0.9390008692079023,,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 18:00:00+00:00,2025-01-02 18:00:00+00:00,5.6011,5.65,5.6,5.65,151814.0,2025-01-02,5.6039900000000005,,0.016000000000000902,,0.0008849557522123705,,,,0.5967998282884549,-0.0006958073148975344,0.01982525544011774,-0.39999999999999997,1.0,,0.5967998282884549,-0.0008849557522123705,,0.009564724062610103,-0.39999999999999997,1.0,,-0.0008849557522123705,,0.009564724062610103,0.5967998282884549,0.0047823620313050515,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 18:15:00+00:00,2025-01-02 18:15:00+00:00,5.645,5.66,5.611,5.625,167374.0,2025-01-02,5.611490000000001,,0.007500000000000284,,0.006222222222222248,,,,0.6627699454852376,-0.0008849557522125277,0.01470371597752142,-0.39999999999999997,1.0,,0.6627699454852376,-0.006222222222222248,,0.006909380112654446,-0.39999999999999997,1.0,,-0.006222222222222248,,0.006909380112654446,0.6627699454852376,0.003454690056327223,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 18:30:00+00:00,2025-01-02 18:30:00+00:00,5.625,5.63,5.59,5.59,117956.0,2025-01-02,5.61149,,-8.881784197001252e-16,,0.012522361359570713,,,,0.5211714295055949,0.0,0.008119202319312804,-1.0,-1.0,,0.5211714295055949,-0.012522361359570713,,0.004059601159656402,-1.0,-1.0,,-0.012522361359570713,,0.004059601159656402,0.5211714295055949,0.002029800579828201,,0.5,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,reduce
2025-01-02 18:45:00+00:00,2025-01-02 18:45:00+00:00,5.595,5.65,5.5909,5.645,98227.0,2025-01-02,5.617990000000001,,0.0065000000000008384,,0.002657218777679463,,,,0.4916345006526631,0.0008944543828264568,0.01772639036615086,-0.39999999999999997,1.0,,0.4916345006526631,-0.002657218777679463,,0.00931042237448866,-0.39999999999999997,1.0,,-0.002657218777679463,,0.00931042237448866,0.4916345006526631,0.00465521118724433,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 19:00:00+00:00,2025-01-02 19:00:00+00:00,5.6401,5.65,5.6,5.605,129625.0,2025-01-02,5.61999,,0.0019999999999988916,,0.009812667261373722,,,,0.7228898865125617,-0.0008680248007084568,0.010174376958284237,-0.39999999999999997,1.0,,0.7228898865125617,-0.009812667261373722,,0.0046531760787878905,-0.39999999999999997,1.0,,-0.009812667261373722,,0.0046531760787878905,0.7228898865125617,0.0023265880393939452,,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 19:15:00+00:00,2025-01-02 19:15:00+00:00,5.61,5.615,5.58,5.59,93818.0,2025-01-02,5.617,5.570095,-0.002989999999999604,0.012682468694096628,0.012522361359570713,5.23,5.66,0.8372093023255807,0.595674379741306,0.0008920606601248694,0.007314666067348937,0.39999999999999997,-1.0,0.012682468694096628,0.595674379741306,-0.012522361359570713,0.8372093023255807,0.004103363363736903,0.39999999999999997,-1.0,0.012682468694096628,-0.012522361359570713,0.8372093023255807,0.004103363363736903,0.595674379741306,0.0020516816818684515,0.007609481216457976,0.5,trend_late,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 19:30:00+00:00,2025-01-02 19:30:00+00:00,5.59,5.63,5.58,5.625,114719.0,2025-01-02,5.619000000000001,5.586345,0.002000000000000668,0.01242577777777781,0.006222222222222248,5.2606,5.66,0.9123685528292435,0.754258355463128,0.0,0.01336970423369044,1.0,1.0,0.01242577777777781,0.754258355463128,-0.006222222222222248,0.9123685528292435,0.00668485211684522,1.0,1.0,0.01242577777777781,-0.006222222222222248,0.9123685528292435,0.00668485211684522,0.754258355463128,0.00334242605842261,0.007455466666666685,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,buy
2025-01-02 19:45:00+00:00,2025-01-02 19:45:00+00:00,5.63,5.65,5.61,5.62,158914.0,2025-01-02,5.6160000000000005,5.59222,-0.0030000000000001137,0.010573843416370141,0.007117437722419935,5.435,5.66,0.8222222222222225,1.0708129779993936,0.00088888888888887,0.01205688581100233,0.39999999999999997,-1.0,0.010573843416370141,1.0708129779993936,-0.007117437722419935,0.8222222222222225,0.0064728873499455995,0.39999999999999997,-1.0,0.010573843416370141,-0.007117437722419935,0.8222222222222225,0.0064728873499455995,1.0708129779993936,0.0032364436749727997,0.006344306049822084,0.5,trend_late,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 20:00:00+00:00,2025-01-02 20:00:00+00:00,5.62,5.64,5.61,5.615,90277.0,2025-01-02,5.617,5.59622,0.0009999999999994458,0.009915405164737335,0.008014247551202124,5.45,5.66,0.785714285714286,0.6616152214667123,0.0,0.01094863218772892,1.0,1.0,0.009915405164737335,0.6616152214667123,-0.008014247551202124,0.785714285714286,0.00547431609386446,1.0,1.0,0.009915405164737335,-0.008014247551202124,0.785714285714286,0.00547431609386446,0.6616152214667123,0.00273715804693223,0.005949243098842401,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 20:15:00+00:00,2025-01-02 20:15:00+00:00,5.611,5.6399,5.6101,5.63,106223.0,2025-01-02,5.6195,5.603745,0.002500000000000391,0.009176731793960944,0.005328596802841963,5.45,5.66,0.857142857142856,0.8643415867405185,-0.0007123775601069363,0.013395384076921686,1.0,1.0,0.009176731793960944,0.8643415867405185,-0.005328596802841963,0.857142857142856,0.0063415032584073746,1.0,1.0,0.009176731793960944,-0.005328596802841963,0.857142857142856,0.0063415032584073746,0.8643415867405185,0.0031707516292036873,0.005506039076376566,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 20:30:00+00:00,2025-01-02 20:30:00+00:00,5.64,5.66,5.625,5.65,152010.0,2025-01-02,5.6195,5.611745,0.0,0.00883451327433631,0.001769911504424741,5.48,5.66,0.9444444444444455,1.2367153374342936,0.0017761989342806016,0.016557808249218955,0.7,0.0,0.00883451327433631,1.2367153374342936,-0.001769911504424741,0.9444444444444455,0.009167003591749778,0.7,0.0,0.00883451327433631,-0.001769911504424741,0.9444444444444455,0.009167003591749778,1.2367153374342936,0.004583501795874889,0.005300707964601786,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 20:45:00+00:00,2025-01-02 20:45:00+00:00,5.645,5.7,5.63,5.64,411851.0,2025-01-02,5.6209999999999996,5.616245,0.0014999999999991687,0.008672872340425563,0.010638297872340514,5.54,5.7,0.6249999999999972,2.7948249888030836,-0.0008849557522125277,0.01354265344320235,1.0,1.0,0.008672872340425563,2.7948249888030836,-0.010638297872340514,0.6249999999999972,0.006328848845494911,1.0,1.0,0.008672872340425563,-0.010638297872340514,0.6249999999999972,0.006328848845494911,2.7948249888030836,0.0031644244227474554,0.005203723404255337,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-02 21:00:00+00:00,2025-01-02 21:00:00+00:00,5.645,5.69,5.64,5.68,400645.0,2025-01-02,5.63,5.620745,0.009000000000000341,0.008523767605633843,0.003521126760563462,5.56,5.7,0.8571428571428544,2.281176034513289,0.0008865248226950166,0.019540448835722243,1.0,1.0,0.008523767605633843,2.281176034513289,-0.003521126760563462,0.8571428571428544,0.01021348682920863,1.0,1.0,0.008523767605633843,-0.003521126760563462,0.8571428571428544,0.01021348682920863,2.281176034513289,0.005106743414604315,0.005114260563380306,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 14:30:00+00:00,2025-01-03 14:30:00+00:00,5.7,5.73,5.64,5.6475,167319.0,2025-01-03,5.630249999999999,5.62412,0.00024999999999941735,0.00892695883134135,0.01460823373173979,5.56,5.73,0.5147058823529408,0.9166150341760523,0.003521126760563462,0.013243941975874321,1.0,1.0,0.00892695883134135,0.9166150341760523,-0.01460823373173979,0.5147058823529408,0.008382534368218892,1.0,1.0,0.00892695883134135,-0.01460823373173979,0.5147058823529408,0.008382534368218892,0.9166150341760523,0.004191267184109446,0.00535617529880481,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 14:45:00+00:00,2025-01-03 14:45:00+00:00,5.63,5.77,5.6,5.715,331701.0,2025-01-03,5.64125,5.63062,0.011000000000001009,0.009871391076115527,0.00962379702537178,5.58,5.77,0.7105263157894744,1.6360284235036944,-0.0030987162461266174,0.024297310719985397,1.0,1.0,0.009871391076115527,1.6360284235036944,-0.00962379702537178,0.7105263157894744,0.01059929723692939,1.0,1.0,0.009871391076115527,-0.00962379702537178,0.7105263157894744,0.01059929723692939,1.6360284235036944,0.005299648618464695,0.005922834645669316,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 15:00:00+00:00,2025-01-03 15:00:00+00:00,5.72,5.72,5.63,5.64,227278.0,2025-01-03,5.64625,5.6316250000000005,0.004999999999999893,0.010445921985815645,0.023049645390070903,5.58,5.77,0.3157894736842093,1.0517567147954798,0.0008748906386701476,0.010377021556726138,1.0,1.0,0.010445921985815645,1.0517567147954798,-0.023049645390070903,0.3157894736842093,0.005625956097698143,1.0,1.0,0.010445921985815645,-0.023049645390070903,0.3157894736842093,0.005625956097698143,1.0517567147954798,0.0028129780488490713,0.006267553191489386,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 15:15:00+00:00,2025-01-03 15:15:00+00:00,5.635,5.71,5.63,5.655,167307.0,2025-01-03,5.64925,5.634125,0.0030000000000001137,0.010506631299734786,0.02033598585322711,5.58,5.77,0.3947368421052651,0.7558396674986729,-0.0008865248226950166,0.012723601849444125,1.0,1.0,0.010506631299734786,0.7558396674986729,-0.02033598585322711,0.3947368421052651,0.005918538513374555,1.0,1.0,0.010506631299734786,-0.02033598585322711,0.3947368421052651,0.005918538513374555,0.7558396674986729,0.0029592692566872774,0.006303978779840872,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 15:30:00+00:00,2025-01-03 15:30:00+00:00,5.65,5.6592,5.62,5.64,110328.0,2025-01-03,5.65125,5.633625,0.0019999999999997797,0.010310283687943296,0.023049645390070903,5.58,5.77,0.3157894736842093,0.5096125110222506,-0.0008841732979663825,0.009888940645088431,1.0,1.0,0.010310283687943296,0.5096125110222506,-0.023049645390070903,0.3157894736842093,0.004502383673561024,1.0,1.0,0.010310283687943296,-0.023049645390070903,0.3157894736842093,0.004502383673561024,0.5096125110222506,0.002251191836780512,0.006186170212765977,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 15:45:00+00:00,2025-01-03 15:45:00+00:00,5.64,5.65,5.61,5.62,69316.0,2025-01-03,5.65175,5.634375,0.0004999999999997229,0.01025800711743775,0.026690391459074637,5.58,5.77,0.21052631578947442,0.32330555630701435,0.0,0.006238656289832386,1.0,1.0,0.01025800711743775,0.32330555630701435,-0.026690391459074637,0.21052631578947442,0.003119328144916193,1.0,1.0,0.01025800711743775,-0.026690391459074637,0.21052631578947442,0.003119328144916193,0.32330555630701435,0.0015596640724580965,0.0061548042704626495,0.0,pullback,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 16:00:00+00:00,2025-01-03 16:00:00+00:00,5.6299,5.6299,5.53,5.53,210317.0,2025-01-03,5.64175,5.630625,-0.009999999999999787,0.010830922242314677,0.04339963833634707,5.53,5.77,0.0,0.9355438793775288,0.0017615658362989358,-0.009770735729389501,0.39999999999999997,-1.0,0.010830922242314677,0.9355438793775288,-0.04339963833634707,0.0,-0.0040045849465452825,0.39999999999999997,-1.0,0.010830922242314677,-0.04339963833634707,0.0,-0.0040045849465452825,0.9355438793775288,0.0,0.008100387324006919,0.5020022924732727,trend_late,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,reduce
2025-01-03 16:15:00+00:00,2025-01-03 16:15:00+00:00,5.535,5.55,5.49,5.49,192596.0,2025-01-03,5.625749999999999,5.622625,-0.016000000000000902,0.011000910746812406,0.05100182149362465,5.49,5.77,0.0,0.8415237226357106,0.0009041591320072139,-0.016616155270042208,0.39999999999999997,-1.0,0.011000910746812406,0.8415237226357106,-0.05100182149362465,0.0,-0.007855998069017498,0.39999999999999997,-1.0,0.011000910746812406,-0.05100182149362465,0.0,-0.007855998069017498,0.8415237226357106,0.0,0.009742945675694442,0.5039279990345088,trend_late,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 16:30:00+00:00,2025-01-03 16:30:00+00:00,5.495,5.51,5.46,5.5054,255345.0,2025-01-03,5.61229,5.616645,-0.013459999999999361,0.010979220401787351,0.0480619028590111,5.46,5.77,0.14645161290322561,1.1975928545432033,0.0009107468123861372,-0.01335877708846617,-1.0,-1.0,0.010979220401787351,1.1975928545432033,-0.0480619028590111,0.14645161290322561,-0.006224015138040016,-1.0,-1.0,0.010979220401787351,-0.0480619028590111,0.14645161290322561,-0.006224015138040016,1.1975928545432033,0.0,0.009077138296288418,0.50311200756902,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 16:45:00+00:00,2025-01-03 16:45:00+00:00,5.51,5.53,5.49,5.51,178252.0,2025-01-03,5.59529,5.612645,-0.01699999999999946,0.010970054446460995,0.04718693284936475,5.46,5.77,0.1612903225806448,0.9333743158168125,0.0008355432847749369,-0.012271875206688893,-1.0,-1.0,0.010970054446460995,0.9333743158168125,-0.04718693284936475,0.1612903225806448,-0.005718165960956978,-1.0,-1.0,0.010970054446460995,-0.04718693284936475,0.1612903225806448,-0.005718165960956978,0.9333743158168125,0.0,0.008869299052259388,0.5028590829804784,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 17:00:00+00:00,2025-01-03 17:00:00+00:00,5.51,5.55,5.49,5.52,179163.0,2025-01-03,5.58254,5.606395,-0.012750000000000483,0.010950181159420298,0.045289855072463775,5.46,5.77,0.1935483870967732,0.9323621996843261,0.0,-0.010262829810132865,-1.0,-1.0,0.010950181159420298,0.9323621996843261,-0.045289855072463775,0.1935483870967732,-0.005131414905066432,-1.0,-1.0,0.010950181159420298,-0.045289855072463775,0.1935483870967732,-0.005131414905066432,0.9323621996843261,0.0,0.008622674657678752,0.5025657074525333,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 17:15:00+00:00,2025-01-03 17:15:00+00:00,5.52,5.55,5.515,5.542,94025.0,2025-01-03,5.56524,5.603244999999999,-0.01729999999999965,0.010771382172500905,0.04114038253338141,5.46,5.77,0.2645161290322579,0.558367435167914,0.0,-0.006237983106549656,-1.0,-1.0,0.010771382172500905,0.558367435167914,-0.04114038253338141,0.2645161290322579,-0.003118991553274828,-1.0,-1.0,0.010771382172500905,-0.04114038253338141,0.2645161290322579,-0.003118991553274828,0.558367435167914,0.0,0.007710425924810475,0.5015594957766374,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 17:30:00+00:00,2025-01-03 17:30:00+00:00,5.545,5.57,5.53,5.545,281789.0,2025-01-03,5.55574,5.600995,-0.009500000000000064,0.010810640216411182,0.04057709648331824,5.46,5.77,0.27419354838709703,1.6209321241252206,0.0005413208228076711,-0.005540486965924745,-1.0,-1.0,0.010810640216411182,1.6209321241252206,-0.04057709648331824,0.27419354838709703,-0.002499583071558537,-1.0,-1.0,0.010810640216411182,-0.04057709648331824,0.27419354838709703,-0.002499583071558537,1.6209321241252206,0.0,0.007486217358470124,0.5012497915357793,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 17:45:00+00:00,2025-01-03 17:45:00+00:00,5.545,5.56,5.53,5.55,125759.0,2025-01-03,5.54524,5.597245,-0.010500000000000398,0.010620720720720718,0.039639639639639596,5.46,5.77,0.2903225806451612,0.7411146273476772,0.0,-0.004571562110033369,-1.0,-1.0,0.010620720720720718,0.7411146273476772,-0.039639639639639596,0.2903225806451612,-0.0022857810550166845,-1.0,-1.0,0.010620720720720718,-0.039639639639639596,0.2903225806451612,-0.0022857810550166845,0.7411146273476772,0.0,0.007286744854439104,0.5011428905275084,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 18:00:00+00:00,2025-01-03 18:00:00+00:00,5.55,5.57,5.53,5.565,118180.0,2025-01-03,5.537739999999999,5.594495,-0.007500000000000284,0.01059209344115004,0.03683737646001782,5.46,5.77,0.33870967741935665,0.6932427311581458,0.0,-0.0018341240331680743,-1.0,-1.0,0.01059209344115004,0.6932427311581458,-0.03683737646001782,0.33870967741935665,-0.0009170620165840372,-1.0,-1.0,0.01059209344115004,-0.03683737646001782,0.33870967741935665,-0.0009170620165840372,0.6932427311581458,0.0,0.006722080871323639,0.5004585310082921,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 18:15:00+00:00,2025-01-03 18:15:00+00:00,5.565,5.59,5.565,5.57,117121.0,2025-01-03,5.5327399999999995,5.592245,-0.004999999999999893,0.010537701974865346,0.03590664272890472,5.46,5.77,0.3548387096774208,0.6682902084794302,0.0,-0.0009367913281450623,-1.0,-1.0,0.010537701974865346,0.6682902084794302,-0.03590664272890472,0.3548387096774208,-0.00046839566407253115,-1.0,-1.0,0.010537701974865346,-0.03590664272890472,0.3548387096774208,-0.00046839566407253115,0.6682902084794302,0.0,0.00650997945054822,0.5002341978320363,risk_rising,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 18:30:00+00:00,2025-01-03 18:30:00+00:00,5.575,5.6,5.57,5.5905,101752.0,2025-01-03,5.53879,5.590269999999999,0.006050000000000111,0.010500849655665856,0.023164296574546137,5.46,5.77,0.42096774193548314,0.6189362170632038,0.000897666068222602,0.002717645991696322,-0.39999999999999997,1.0,0.010500849655665856,0.6189362170632038,-0.023164296574546137,0.42096774193548314,0.0018076560299594621,-0.39999999999999997,1.0,0.010500849655665856,-0.023164296574546137,0.42096774193548314,0.0018076560299594621,0.6189362170632038,0.0009038280149797311,0.006300509793399514,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 18:45:00+00:00,2025-01-03 18:45:00+00:00,5.595,5.64,5.59,5.635,154191.0,2025-01-03,5.55329,5.58952,0.014499999999999957,0.010551020408163256,0.013309671694764895,5.46,5.77,0.5645161290322582,0.960346342778951,0.0008049369466058797,0.010564061746646982,-0.39999999999999997,1.0,0.010551020408163256,0.960346342778951,-0.013309671694764895,0.5645161290322582,0.005684499346626431,-0.39999999999999997,1.0,0.010551020408163256,-0.013309671694764895,0.5645161290322582,0.005684499346626431,0.960346342778951,0.0028422496733132153,0.006330612244897954,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
2025-01-03 19:00:00+00:00,2025-01-03 19:00:00+00:00,5.63,5.65,5.61,5.6425,94576.0,2025-01-03,5.567,5.589645,0.013710000000000555,0.010271156402303932,0.0029596809924679057,5.46,5.77,0.5887096774193559,0.6545921672637472,-0.0008873114463176387,0.01180606011875904,-0.39999999999999997,1.0,0.010271156402303932,0.6545921672637472,-0.0029596809924679057,0.5887096774193559,0.0054593743362207,-0.39999999999999997,1.0,0.010271156402303932,-0.0029596809924679057,0.5887096774193559,0.0054593743362207,0.6545921672637472,0.00272968716811035,0.006162693841382359,0.0,range_neutral,,,0.0,,,,,0.0,,,,0.0,,weak,,,,,,,,,neutral,hold
